"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_km","duration_seconds","rpe"
"Wednesday Back & Shoulder","22 Oct 2025, 19:33","22 Oct 2025, 20:31","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",120,10,,,
"Wednesday Back & Shoulder","22 Oct 2025, 19:33","22 Oct 2025, 20:31","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",120,10,,,
"Wednesday Back & Shoulder","22 Oct 2025, 19:33","22 Oct 2025, 20:31","","Bent Over Row (Barbell)",,"",0,"normal",135,10,,,
"Wednesday Back & Shoulder","22 Oct 2025, 19:33","22 Oct 2025, 20:31","","Bent Over Row (Barbell)",,"",1,"normal",135,10,,,
"Wednesday Back & Shoulder","22 Oct 2025, 19:33","22 Oct 2025, 20:31","","Bent Over Row (Barbell)",,"",2,"normal",135,10,,,
"Wednesday Back & Shoulder","22 Oct 2025, 19:33","22 Oct 2025, 20:31","","Pull Up",,"",0,"normal",,8,,,
"Wednesday Back & Shoulder","22 Oct 2025, 19:33","22 Oct 2025, 20:31","","Pull Up",,"",1,"normal",,8,,,
"Wednesday Back & Shoulder","22 Oct 2025, 19:33","22 Oct 2025, 20:31","","Overhead Press (Barbell)",,"",0,"normal",95,10,,,
"Wednesday Back & Shoulder","22 Oct 2025, 19:33","22 Oct 2025, 20:31","","Overhead Press (Barbell)",,"",1,"normal",95,10,,,
"Wednesday Back & Shoulder","22 Oct 2025, 19:33","22 Oct 2025, 20:31","","Overhead Press (Barbell)",,"",2,"normal",95,10,,,
"Wednesday Back & Shoulder","22 Oct 2025, 19:33","22 Oct 2025, 20:31","","Shoulder Press (Dumbbell)",,"",0,"normal",50,8,,,
"Wednesday Back & Shoulder","22 Oct 2025, 19:33","22 Oct 2025, 20:31","","Shoulder Press (Dumbbell)",,"",1,"normal",50,8,,,
"Wednesday Back & Shoulder","22 Oct 2025, 19:33","22 Oct 2025, 20:31","","Shoulder Press (Dumbbell)",,"",2,"normal",50,8,,,
"Wednesday Back & Shoulder","22 Oct 2025, 19:33","22 Oct 2025, 20:31","","Single Arm Lateral Raise (Cable)",,"",0,"normal",15,8,,,
"Wednesday Back & Shoulder","22 Oct 2025, 19:33","22 Oct 2025, 20:31","","Single Arm Lateral Raise (Cable)",,"",1,"normal",10,10,,,
"Wednesday Back & Shoulder","22 Oct 2025, 19:33","22 Oct 2025, 20:31","","Single Arm Lateral Raise (Cable)",,"",2,"normal",10,10,,,
"Wednesday Back & Shoulder","22 Oct 2025, 19:33","22 Oct 2025, 20:31","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",100,10,,,
"Wednesday Back & Shoulder","22 Oct 2025, 19:33","22 Oct 2025, 20:31","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",100,10,,,
"Wednesday Back & Shoulder","22 Oct 2025, 19:33","22 Oct 2025, 20:31","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",100,10,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Squat (Barbell)",,"",0,"warmup",45,10,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Squat (Barbell)",,"",1,"warmup",135,8,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Squat (Barbell)",,"",2,"normal",185,5,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Squat (Barbell)",,"",3,"normal",225,8,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Squat (Barbell)",,"",4,"normal",225,8,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Squat (Barbell)",,"",5,"normal",225,8,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Squat (Barbell)",,"",6,"normal",275,5,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Leg Extension (Machine)",,"",0,"normal",175,10,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Leg Extension (Machine)",,"",1,"normal",175,10,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Leg Extension (Machine)",,"",2,"normal",175,10,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Lying Leg Curl (Machine)",,"",0,"normal",100,10,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Seated Calf Raise",,"",0,"normal",90,10,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Seated Calf Raise",,"",1,"normal",90,10,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Seated Calf Raise",,"",2,"normal",90,10,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Bicep Curl (Dumbbell)",,"",0,"normal",40,8,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Bicep Curl (Dumbbell)",,"",1,"normal",40,8,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Hammer Curl (Dumbbell)",,"",0,"normal",40,10,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Hammer Curl (Dumbbell)",,"",1,"normal",40,10,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Hammer Curl (Dumbbell)",,"",2,"normal",40,10,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Preacher Curl (Machine)",,"",0,"normal",60,10,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Preacher Curl (Machine)",,"",1,"normal",60,10,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Preacher Curl (Machine)",,"",2,"normal",60,10,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Seated Incline Curl (Dumbbell)",,"",0,"normal",30,8,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Seated Incline Curl (Dumbbell)",,"",1,"normal",30,8,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Behind the Back Bicep Wrist Curl (Barbell)",,"",0,"normal",115,10,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Behind the Back Bicep Wrist Curl (Barbell)",,"",1,"normal",115,10,,,
"Tuesday Leg & Bi","21 Oct 2025, 14:14","21 Oct 2025, 15:34","","Behind the Back Bicep Wrist Curl (Barbell)",,"",2,"normal",115,10,,,
"Monday Chest & Tri","20 Oct 2025, 14:19","20 Oct 2025, 15:37","","Bench Press (Barbell)",,"",0,"warmup",135,10,,,
"Monday Chest & Tri","20 Oct 2025, 14:19","20 Oct 2025, 15:37","","Bench Press (Barbell)",,"",1,"warmup",185,5,,,
"Monday Chest & Tri","20 Oct 2025, 14:19","20 Oct 2025, 15:37","","Bench Press (Barbell)",,"",2,"normal",225,5,,,
"Monday Chest & Tri","20 Oct 2025, 14:19","20 Oct 2025, 15:37","","Bench Press (Barbell)",,"",3,"normal",225,5,,,
"Monday Chest & Tri","20 Oct 2025, 14:19","20 Oct 2025, 15:37","","Bench Press (Barbell)",,"",4,"normal",225,5,,,
"Monday Chest & Tri","20 Oct 2025, 14:19","20 Oct 2025, 15:37","","Bench Press (Barbell)",,"",5,"normal",245,1,,,
"Monday Chest & Tri","20 Oct 2025, 14:19","20 Oct 2025, 15:37","","Incline Bench Press (Dumbbell)",,"",0,"normal",65,10,,,
"Monday Chest & Tri","20 Oct 2025, 14:19","20 Oct 2025, 15:37","","Incline Bench Press (Dumbbell)",,"",1,"normal",65,10,,,
"Monday Chest & Tri","20 Oct 2025, 14:19","20 Oct 2025, 15:37","","Incline Bench Press (Dumbbell)",,"",2,"normal",65,10,,,
"Monday Chest & Tri","20 Oct 2025, 14:19","20 Oct 2025, 15:37","","Chest Fly (Machine)",,"",0,"normal",160,10,,,
"Monday Chest & Tri","20 Oct 2025, 14:19","20 Oct 2025, 15:37","","Chest Fly (Machine)",,"",1,"normal",160,10,,,
"Monday Chest & Tri","20 Oct 2025, 14:19","20 Oct 2025, 15:37","","Chest Fly (Machine)",,"",2,"normal",160,10,,,
"Monday Chest & Tri","20 Oct 2025, 14:19","20 Oct 2025, 15:37","","Triceps Pushdown",,"",0,"normal",80,10,,,
"Monday Chest & Tri","20 Oct 2025, 14:19","20 Oct 2025, 15:37","","Triceps Pushdown",,"",1,"normal",80,10,,,
"Monday Chest & Tri","20 Oct 2025, 14:19","20 Oct 2025, 15:37","","Triceps Pushdown",,"",2,"normal",80,10,,,
"Monday Chest & Tri","20 Oct 2025, 14:19","20 Oct 2025, 15:37","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",20,8,,,
"Monday Chest & Tri","20 Oct 2025, 14:19","20 Oct 2025, 15:37","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",20,8,,,
"Monday Chest & Tri","20 Oct 2025, 14:19","20 Oct 2025, 15:37","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",20,8,,,
"Monday Chest & Tri","20 Oct 2025, 14:19","20 Oct 2025, 15:37","","Overhead Triceps Extension (Cable)",,"",0,"normal",35,10,,,
"Monday Chest & Tri","20 Oct 2025, 14:19","20 Oct 2025, 15:37","","Overhead Triceps Extension (Cable)",,"",1,"normal",35,10,,,
"Monday Chest & Tri","20 Oct 2025, 14:19","20 Oct 2025, 15:37","","Overhead Triceps Extension (Cable)",,"",2,"normal",35,10,,,
"Monday Chest & Tri","20 Oct 2025, 14:19","20 Oct 2025, 15:37","","Triceps Dip",,"",0,"normal",,14,,,
"Monday Chest & Tri","18 Oct 2025, 15:51","18 Oct 2025, 16:35","","Push Up",,"",0,"normal",,50,,,
"Monday Chest & Tri","18 Oct 2025, 15:51","18 Oct 2025, 16:35","","Push Up",,"",1,"normal",,25,,,
"Monday Chest & Tri","18 Oct 2025, 15:51","18 Oct 2025, 16:35","","Push Up",,"",2,"normal",,25,,,
"Monday Chest & Tri","18 Oct 2025, 15:51","18 Oct 2025, 16:35","","Push Up",,"",3,"normal",,25,,,
"Monday Chest & Tri","18 Oct 2025, 15:51","18 Oct 2025, 16:35","","Push Up",,"",4,"normal",,25,,,
"Monday Chest & Tri","18 Oct 2025, 15:51","18 Oct 2025, 16:35","","Push Up",,"",5,"normal",,25,,,
"Monday Chest & Tri","18 Oct 2025, 15:51","18 Oct 2025, 16:35","","Push Up",,"",6,"normal",,25,,,
"Monday Chest & Tri","18 Oct 2025, 15:51","18 Oct 2025, 16:35","","Push Up",,"",7,"normal",,25,,,
"Monday Chest & Tri","18 Oct 2025, 15:51","18 Oct 2025, 16:35","","Push Up",,"",8,"normal",,25,,,
"Monday Chest & Tri","18 Oct 2025, 15:51","18 Oct 2025, 16:35","","Push Up",,"",9,"normal",,25,,,
"Monday Chest & Tri","18 Oct 2025, 15:51","18 Oct 2025, 16:35","","Push Up",,"",10,"normal",,25,,,
"Monday Chest & Tri","18 Oct 2025, 15:51","18 Oct 2025, 16:35","","Decline Push Up",,"",0,"normal",,25,,,
"Monday Chest & Tri","18 Oct 2025, 15:51","18 Oct 2025, 16:35","","Decline Push Up",,"",1,"normal",,25,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Squat (Barbell)",,"",0,"warmup",45,10,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Squat (Barbell)",,"",1,"warmup",135,8,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Squat (Barbell)",,"",2,"normal",185,5,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Squat (Barbell)",,"",3,"normal",225,5,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Squat (Barbell)",,"",4,"normal",275,3,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Squat (Barbell)",,"",5,"normal",315,5,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Leg Extension (Machine)",,"",0,"normal",160,10,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Leg Extension (Machine)",,"",1,"normal",160,10,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Leg Extension (Machine)",,"",2,"normal",160,27,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Lying Leg Curl (Machine)",,"",0,"normal",100,10,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Lying Leg Curl (Machine)",,"",1,"normal",100,10,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Lying Leg Curl (Machine)",,"",2,"normal",100,10,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Bicep Curl (Dumbbell)",,"",0,"normal",40,8,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Bicep Curl (Dumbbell)",,"",1,"normal",40,8,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Hammer Curl (Dumbbell)",,"",0,"normal",40,10,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Hammer Curl (Dumbbell)",,"",1,"normal",40,10,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Hammer Curl (Dumbbell)",,"",2,"normal",40,10,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Preacher Curl (Machine)",,"",0,"normal",70,10,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Preacher Curl (Machine)",,"",1,"normal",70,10,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Preacher Curl (Machine)",,"",2,"normal",70,15,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Triceps Pushdown",,"",0,"normal",80.5,10,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Triceps Pushdown",,"",1,"normal",80.5,10,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Triceps Pushdown",,"",2,"normal",80.5,10,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Overhead Triceps Extension (Cable)",,"",0,"normal",35,10,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Overhead Triceps Extension (Cable)",,"",1,"normal",37.5,10,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Overhead Triceps Extension (Cable)",,"",2,"normal",37.5,10,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Behind the Back Bicep Wrist Curl (Barbell)",,"",0,"normal",115,10,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Behind the Back Bicep Wrist Curl (Barbell)",,"",1,"normal",115,10,,,
"Tuesday Leg & Bi","17 Oct 2025, 19:21","17 Oct 2025, 20:54","","Behind the Back Bicep Wrist Curl (Barbell)",,"",2,"normal",115,10,,,
"Thursday Chest & Explosives","16 Oct 2025, 11:05","16 Oct 2025, 12:17","","Incline Bench Press (Dumbbell)",,"",0,"normal",65,8,,,
"Thursday Chest & Explosives","16 Oct 2025, 11:05","16 Oct 2025, 12:17","","Incline Bench Press (Dumbbell)",,"",1,"normal",65,8,,,
"Thursday Chest & Explosives","16 Oct 2025, 11:05","16 Oct 2025, 12:17","","Incline Bench Press (Dumbbell)",,"",2,"normal",65,8,,,
"Thursday Chest & Explosives","16 Oct 2025, 11:05","16 Oct 2025, 12:17","","Bench Press (Barbell)",,"",0,"warmup",135,8,,,
"Thursday Chest & Explosives","16 Oct 2025, 11:05","16 Oct 2025, 12:17","","Bench Press (Barbell)",,"",1,"warmup",185,3,,,
"Thursday Chest & Explosives","16 Oct 2025, 11:05","16 Oct 2025, 12:17","","Bench Press (Barbell)",,"",2,"normal",225,7,,,
"Thursday Chest & Explosives","16 Oct 2025, 11:05","16 Oct 2025, 12:17","","Bench Press (Barbell)",,"",3,"normal",185,10,,,
"Thursday Chest & Explosives","16 Oct 2025, 11:05","16 Oct 2025, 12:17","","Bench Press (Barbell)",,"",4,"normal",185,10,,,
"Thursday Chest & Explosives","16 Oct 2025, 11:05","16 Oct 2025, 12:17","","Chest Fly (Machine)",,"",0,"normal",160,10,,,
"Thursday Chest & Explosives","16 Oct 2025, 11:05","16 Oct 2025, 12:17","","Chest Fly (Machine)",,"",1,"normal",160,10,,,
"Thursday Chest & Explosives","16 Oct 2025, 11:05","16 Oct 2025, 12:17","","Chest Fly (Machine)",,"",2,"normal",160,10,,,
"Thursday Chest & Explosives","16 Oct 2025, 11:05","16 Oct 2025, 12:17","","Chest Fly (Machine)",,"",3,"normal",250,1,,,
"Thursday Chest & Explosives","16 Oct 2025, 11:05","16 Oct 2025, 12:17","","Cable Crunch",,"",0,"normal",82.5,10,,,
"Thursday Chest & Explosives","16 Oct 2025, 11:05","16 Oct 2025, 12:17","","Cable Crunch",,"",1,"normal",82.5,10,,,
"Thursday Chest & Explosives","16 Oct 2025, 11:05","16 Oct 2025, 12:17","","Cable Crunch",,"",2,"normal",97.5,10,,,
"Wednesday Back & Shoulder","15 Oct 2025, 23:26","16 Oct 2025, 00:25","","Lat Pulldown (Cable)",,"",0,"normal",120,10,,,
"Wednesday Back & Shoulder","15 Oct 2025, 23:26","16 Oct 2025, 00:25","","Lat Pulldown (Cable)",,"",1,"normal",120,10,,,
"Wednesday Back & Shoulder","15 Oct 2025, 23:26","16 Oct 2025, 00:25","","Lat Pulldown (Cable)",,"",2,"normal",120,10,,,
"Wednesday Back & Shoulder","15 Oct 2025, 23:26","16 Oct 2025, 00:25","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",120,10,,,
"Wednesday Back & Shoulder","15 Oct 2025, 23:26","16 Oct 2025, 00:25","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",120,10,,,
"Wednesday Back & Shoulder","15 Oct 2025, 23:26","16 Oct 2025, 00:25","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",120,10,,,
"Wednesday Back & Shoulder","15 Oct 2025, 23:26","16 Oct 2025, 00:25","","Iso-Lateral Row (Machine)",,"",0,"normal",180,8,,,
"Wednesday Back & Shoulder","15 Oct 2025, 23:26","16 Oct 2025, 00:25","","Iso-Lateral Row (Machine)",,"",1,"normal",180,8,,,
"Wednesday Back & Shoulder","15 Oct 2025, 23:26","16 Oct 2025, 00:25","","Iso-Lateral Row (Machine)",,"",2,"normal",180,8,,,
"Wednesday Back & Shoulder","15 Oct 2025, 23:26","16 Oct 2025, 00:25","","Pull Up",,"",0,"normal",,10,,,
"Wednesday Back & Shoulder","15 Oct 2025, 23:26","16 Oct 2025, 00:25","","Pull Up",,"",1,"normal",,10,,,
"Wednesday Back & Shoulder","15 Oct 2025, 23:26","16 Oct 2025, 00:25","","Overhead Press (Barbell)",,"",0,"normal",95,10,,,
"Wednesday Back & Shoulder","15 Oct 2025, 23:26","16 Oct 2025, 00:25","","Overhead Press (Barbell)",,"",1,"normal",95,10,,,
"Wednesday Back & Shoulder","15 Oct 2025, 23:26","16 Oct 2025, 00:25","","Overhead Press (Barbell)",,"",2,"normal",95,10,,,
"Wednesday Back & Shoulder","15 Oct 2025, 23:26","16 Oct 2025, 00:25","","Single Arm Lateral Raise (Cable)",,"",0,"normal",10,10,,,
"Wednesday Back & Shoulder","15 Oct 2025, 23:26","16 Oct 2025, 00:25","","Single Arm Lateral Raise (Cable)",,"",1,"normal",10,10,,,
"Wednesday Back & Shoulder","15 Oct 2025, 23:26","16 Oct 2025, 00:25","","Single Arm Lateral Raise (Cable)",,"",2,"normal",10,10,,,
"Wednesday Back & Shoulder","15 Oct 2025, 23:26","16 Oct 2025, 00:25","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",100,10,,,
"Wednesday Back & Shoulder","15 Oct 2025, 23:26","16 Oct 2025, 00:25","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",100,10,,,
"Wednesday Back & Shoulder","15 Oct 2025, 23:26","16 Oct 2025, 00:25","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",100,10,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Squat (Barbell)",,"",0,"warmup",45,10,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Squat (Barbell)",,"",1,"warmup",135,8,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Squat (Barbell)",,"",2,"normal",185,5,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Squat (Barbell)",,"",3,"normal",225,5,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Squat (Barbell)",,"",4,"normal",245,5,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Squat (Barbell)",,"",5,"normal",275,5,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Squat (Barbell)",,"",6,"normal",315,3,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Leg Extension (Machine)",,"",0,"normal",160,10,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Leg Extension (Machine)",,"",1,"normal",160,10,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Leg Extension (Machine)",,"",2,"normal",160,10,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Lying Leg Curl (Machine)",,"",0,"normal",100,10,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Lying Leg Curl (Machine)",,"",1,"normal",100,10,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Lying Leg Curl (Machine)",,"",2,"normal",100,10,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Bicep Curl (Dumbbell)",,"",0,"normal",40,8,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Bicep Curl (Dumbbell)",,"",1,"normal",40,8,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Hammer Curl (Dumbbell)",,"",0,"normal",40,10,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Hammer Curl (Dumbbell)",,"",1,"normal",40,10,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Hammer Curl (Dumbbell)",,"",2,"normal",40,10,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Preacher Curl (Machine)",,"",0,"normal",60,10,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Preacher Curl (Machine)",,"",1,"normal",60,10,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Preacher Curl (Machine)",,"",2,"normal",60,10,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Seated Incline Curl (Dumbbell)",,"",0,"normal",25,8,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Seated Incline Curl (Dumbbell)",,"",1,"normal",25,8,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Behind the Back Bicep Wrist Curl (Barbell)",,"",0,"normal",115,10,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Behind the Back Bicep Wrist Curl (Barbell)",,"",1,"normal",115,10,,,
"Tuesday Leg & Bi","14 Oct 2025, 11:06","14 Oct 2025, 12:03","","Behind the Back Bicep Wrist Curl (Barbell)",,"",2,"normal",115,10,,,
"Monday Chest & Tri","13 Oct 2025, 11:03","13 Oct 2025, 12:05","","Bench Press (Barbell)",,"",0,"warmup",135,10,,,
"Monday Chest & Tri","13 Oct 2025, 11:03","13 Oct 2025, 12:05","","Bench Press (Barbell)",,"",1,"warmup",185,5,,,
"Monday Chest & Tri","13 Oct 2025, 11:03","13 Oct 2025, 12:05","","Bench Press (Barbell)",,"",2,"normal",225,7,,,
"Monday Chest & Tri","13 Oct 2025, 11:03","13 Oct 2025, 12:05","","Bench Press (Barbell)",,"",3,"normal",225,4,,,
"Monday Chest & Tri","13 Oct 2025, 11:03","13 Oct 2025, 12:05","","Bench Press (Barbell)",,"",4,"normal",225,2,,,
"Monday Chest & Tri","13 Oct 2025, 11:03","13 Oct 2025, 12:05","","Bench Press (Barbell)",,"",5,"normal",205,3,,,
"Monday Chest & Tri","13 Oct 2025, 11:03","13 Oct 2025, 12:05","","Incline Bench Press (Dumbbell)",,"",0,"normal",65,8,,,
"Monday Chest & Tri","13 Oct 2025, 11:03","13 Oct 2025, 12:05","","Incline Bench Press (Dumbbell)",,"",1,"normal",65,8,,,
"Monday Chest & Tri","13 Oct 2025, 11:03","13 Oct 2025, 12:05","","Incline Bench Press (Dumbbell)",,"",2,"normal",65,10,,,
"Monday Chest & Tri","13 Oct 2025, 11:03","13 Oct 2025, 12:05","","Chest Fly (Machine)",,"",0,"normal",160,10,,,
"Monday Chest & Tri","13 Oct 2025, 11:03","13 Oct 2025, 12:05","","Chest Fly (Machine)",,"",1,"normal",160,10,,,
"Monday Chest & Tri","13 Oct 2025, 11:03","13 Oct 2025, 12:05","","Chest Fly (Machine)",,"",2,"normal",160,10,,,
"Monday Chest & Tri","13 Oct 2025, 11:03","13 Oct 2025, 12:05","","Triceps Pushdown",,"",0,"normal",72,10,,,
"Monday Chest & Tri","13 Oct 2025, 11:03","13 Oct 2025, 12:05","","Triceps Pushdown",,"",1,"normal",80,10,,,
"Monday Chest & Tri","13 Oct 2025, 11:03","13 Oct 2025, 12:05","","Triceps Pushdown",,"",2,"normal",80,10,,,
"Monday Chest & Tri","13 Oct 2025, 11:03","13 Oct 2025, 12:05","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",15,10,,,
"Monday Chest & Tri","13 Oct 2025, 11:03","13 Oct 2025, 12:05","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",20,10,,,
"Monday Chest & Tri","13 Oct 2025, 11:03","13 Oct 2025, 12:05","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",20,10,,,
"Monday Chest & Tri","13 Oct 2025, 11:03","13 Oct 2025, 12:05","","Overhead Triceps Extension (Cable)",,"",0,"normal",35,10,,,
"Monday Chest & Tri","13 Oct 2025, 11:03","13 Oct 2025, 12:05","","Overhead Triceps Extension (Cable)",,"",1,"normal",35,10,,,
"Monday Chest & Tri","13 Oct 2025, 11:03","13 Oct 2025, 12:05","","Overhead Triceps Extension (Cable)",,"",2,"normal",35,10,,,
